M,MNi,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
3.5,0.248,2.1396e+42,1.946,1.0604,3.7858e+41,-4.3956e+40,1.0066e+41,3.3285e+41,21.5
3.5,0.267,2.3597e+42,1.9744,1.0733,4.1457e+41,-4.7424e+40,1.1371e+41,3.5974e+41,21.0
3.5,0.287,2.5972e+42,2.003,1.086,4.7023e+41,-5.5429e+40,1.2514e+41,3.709e+41,21.0
3.5,0.307,2.8391e+42,2.0304,1.0977,5.273e+41,-6.3929e+40,1.3677e+41,3.8125e+41,21.0
3.5,0.327,3.0864e+42,2.0567,1.1086,5.8456e+41,-6.7464e+40,1.5238e+41,3.9196e+41,20.5
3.5,0.347,3.338e+42,2.0819,1.1189,6.2494e+41,-7.6511e+40,1.6478e+41,4.2007e+41,20.5
3.5,0.366,3.5804e+42,2.105,1.1281,6.817e+41,-8.5516e+40,1.7672e+41,4.2884e+41,20.5
3.5,0.386,3.8407e+42,2.1285,1.1372,7.4236e+41,-8.8346e+40,1.9441e+41,4.3759e+41,20.0
3.5,0.406,4.1045e+42,2.1512,1.1458,8.0388e+41,-9.8242e+40,2.0774e+41,4.4593e+41,20.0
3.5,0.426,4.3716e+42,2.1731,1.154,8.6617e+41,-1.0854e+41,2.2123e+41,4.539e+41,20.0
3.5,0.446,4.6428e+42,2.1943,1.1618,9.1441e+41,-1.1028e+41,2.411e+41,4.7633e+41,19.5
3.5,0.465,4.9041e+42,2.2139,1.1689,9.6481e+41,-1.2037e+41,2.5465e+41,4.9339e+41,19.5
3.5,0.485,5.182e+42,2.2339,1.176,1.0285e+42,-1.3135e+41,2.6905e+41,5.0106e+41,19.5
3.5,0.505,5.4627e+42,2.2533,1.1828,1.0928e+42,-1.4269e+41,2.8359e+41,5.0849e+41,19.5
3.5,0.525,5.7467e+42,2.2722,1.1894,1.1575e+42,-1.4282e+41,3.0637e+41,5.1572e+41,19.0
3.5,0.545,6.0348e+42,2.2906,1.1956,1.2228e+42,-1.5437e+41,3.2169e+41,5.2276e+41,19.0
3.5,0.564,6.3108e+42,2.3076,1.2014,1.2852e+42,-1.6567e+41,3.3638e+41,5.2931e+41,19.0
3.5,0.584,6.6037e+42,2.3251,1.2072,1.3514e+42,-1.7788e+41,3.5195e+41,5.3607e+41,19.0
3.5,0.604,6.8988e+42,2.3421,1.2129,1.4179e+42,-1.9041e+41,3.6765e+41,5.427e+41,19.0
3.5,0.624,7.197e+42,2.3588,1.2183,1.4654e+42,-1.8817e+41,3.9416e+41,5.686e+41,18.5
3.5,0.644,7.4991e+42,2.375,1.2236,1.5218e+42,-2.0081e+41,4.1066e+41,5.859e+41,18.5
3.5,0.663,7.7881e+42,2.3901,1.2284,1.5856e+42,-2.131e+41,4.2645e+41,5.9226e+41,18.5
3.5,0.683,8.0942e+42,2.4057,1.2334,1.6531e+42,-2.2633e+41,4.4318e+41,5.9888e+41,18.5
3.5,0.703,8.4024e+42,2.421,1.2382,1.7209e+42,-2.3985e+41,4.6001e+41,6.0541e+41,18.5
3.5,0.723,8.7125e+42,2.4359,1.2428,1.789e+42,-2.5366e+41,4.7694e+41,6.1187e+41,18.5
3.5,0.743,9.0253e+42,2.4505,1.2474,1.8573e+42,-2.4804e+41,5.0814e+41,6.1826e+41,18.0
3.5,0.762,9.326e+42,2.4641,1.2516,1.9225e+42,-2.6116e+41,5.2503e+41,6.2428e+41,18.0
3.5,0.782,9.6443e+42,2.4782,1.2558,1.9914e+42,-2.7524e+41,5.4291e+41,6.3057e+41,18.0
3.5,0.802,9.9644e+42,2.492,1.26,2.0605e+42,-2.8958e+41,5.6089e+41,6.3681e+41,18.0
3.5,0.822,1.0286e+43,2.5056,1.2641,2.1298e+42,-3.0418e+41,5.7896e+41,6.4301e+41,18.0
3.5,0.842,1.061e+43,2.5189,1.2681,2.1993e+42,-3.1904e+41,5.9712e+41,6.4916e+41,18.0
3.5,0.861,1.0918e+43,2.5313,1.2718,2.2656e+42,-3.3339e+41,6.1445e+41,6.5498e+41,18.0
3.5,0.881,1.1245e+43,2.5442,1.2756,2.3355e+42,-3.4873e+41,6.3278e+41,6.6107e+41,18.0
3.5,0.901,1.1576e+43,2.5568,1.2793,2.4056e+42,-3.3819e+41,6.7052e+41,6.6713e+41,17.5
3.5,0.921,1.1909e+43,2.5692,1.2829,2.4711e+42,-3.5344e+41,6.8974e+41,6.7792e+41,17.5
3.5,0.941,1.2243e+43,2.5815,1.2864,2.5254e+42,-3.6894e+41,7.0905e+41,7.0008e+41,17.5
3.5,0.96,1.2562e+43,2.5929,1.2897,2.5769e+42,-3.8388e+41,7.2748e+41,7.2135e+41,17.5
3.5,0.98,1.2899e+43,2.6048,1.2932,2.647e+42,-3.9983e+41,7.4695e+41,7.2804e+41,17.5
3.5,1.0,1.3238e+43,2.6165,1.2965,2.7177e+42,-4.1601e+41,7.665e+41,7.3422e+41,17.5
3.7,0.01,2.4413e+40,1.8305,0.46241,-4.5138e+38,-1.4639e+38,7.34e+38,1.5523e+40,33.5
3.7,0.03,1.1379e+41,1.5289,0.63682,3.5531e+39,-1.0077e+39,3.9577e+39,5.4694e+40,29.0
3.7,0.05,2.3064e+41,1.5387,0.73206,1.3022e+40,-2.6305e+39,8.4632e+39,9.4138e+40,27.5
3.7,0.069,3.5895e+41,1.5715,0.79346,2.8107e+40,-4.3224e+39,1.3941e+40,1.2861e+41,26.0
3.7,0.089,5.0815e+41,1.6109,0.84192,5.1375e+40,-7.1441e+39,2.0123e+40,1.5986e+41,25.5
3.7,0.109,6.6949e+41,1.6507,0.88021,7.6053e+40,-9.5834e+39,2.7609e+40,1.9162e+41,24.5
3.7,0.129,8.4116e+41,1.6894,0.91175,1.0746e+41,-1.2899e+40,3.5418e+40,2.1822e+41,24.0
3.7,0.149,1.0219e+42,1.7263,0.93848,1.3838e+41,-1.6389e+40,4.3954e+40,2.4665e+41,23.5
3.7,0.168,1.2012e+42,1.7599,0.96055,1.6819e+41,-1.9684e+40,5.2801e+40,2.7431e+41,23.0
3.7,0.188,1.3971e+42,1.7935,0.98107,2.123e+41,-2.5266e+40,6.1403e+40,2.9169e+41,23.0
3.7,0.208,1.6e+42,1.8255,0.99938,2.4633e+41,-2.9068e+40,7.1906e+40,3.2008e+41,22.5
3.7,0.228,1.8089e+42,1.8561,1.0159,2.9456e+41,-3.2683e+40,8.3169e+40,3.3511e+41,22.0
3.7,0.248,2.0241e+42,1.8852,1.0309,3.2954e+41,-3.9312e+40,9.3046e+40,3.6415e+41,22.0
3.7,0.267,2.2331e+42,1.9117,1.0441,3.7823e+41,-4.2449e+40,1.0508e+41,3.7694e+41,21.5
3.7,0.287,2.4587e+42,1.9385,1.0569,4.3115e+41,-4.9695e+40,1.1568e+41,3.8934e+41,21.5
3.7,0.307,2.6886e+42,1.9642,1.0687,4.7385e+41,-5.74e+40,1.2648e+41,4.1258e+41,21.5
3.7,0.327,2.9237e+42,1.9889,1.0798,5.218e+41,-6.0614e+40,1.4088e+41,4.3113e+41,21.0
3.7,0.347,3.1629e+42,2.0127,1.0902,5.7806e+41,-6.883e+40,1.5239e+41,4.4189e+41,21.0
3.7,0.366,3.3935e+42,2.0345,1.0994,6.3257e+41,-7.7017e+40,1.6348e+41,4.5151e+41,21.0
3.7,0.386,3.6412e+42,2.0567,1.1087,6.8955e+41,-7.9608e+40,1.7977e+41,4.6248e+41,20.5
3.7,0.406,3.8923e+42,2.0782,1.1174,7.267e+41,-8.8619e+40,1.9215e+41,4.9372e+41,20.5
3.7,0.426,4.1466e+42,2.099,1.1257,7.8622e+41,-9.8006e+40,2.0468e+41,5.0301e+41,20.5
3.7,0.446,4.4049e+42,2.1191,1.1336,8.4656e+41,-9.9626e+40,2.2298e+41,5.1187e+41,20.0
3.7,0.465,4.6538e+42,2.1377,1.1407,9.0458e+41,-1.0883e+41,2.3555e+41,5.1993e+41,20.0
3.7,0.485,4.9185e+42,2.1567,1.1479,9.6634e+41,-1.1885e+41,2.4893e+41,5.281e+41,20.0
3.7,0.505,5.1859e+42,2.1752,1.1548,1.0287e+42,-1.2922e+41,2.6243e+41,5.3596e+41,20.0
3.7,0.525,5.4569e+42,2.1932,1.1614,1.0756e+42,-1.2939e+41,2.8339e+41,5.5968e+41,19.5
3.7,0.545,5.7315e+42,2.2107,1.1678,1.1261e+42,-1.3996e+41,2.9762e+41,5.8006e+41,19.5
3.7,0.564,5.9945e+42,2.227,1.1736,1.1864e+42,-1.503e+41,3.1125e+41,5.8734e+41,19.5
3.7,0.584,6.2737e+42,2.2436,1.1795,1.2504e+42,-1.6148e+41,3.2572e+41,5.9481e+41,19.5
3.7,0.604,6.5552e+42,2.2599,1.1852,1.3149e+42,-1.7297e+41,3.403e+41,6.0209e+41,19.5
3.7,0.624,6.8403e+42,2.2758,1.1907,1.3798e+42,-1.71e+41,3.6466e+41,6.0919e+41,19.0
3.7,0.644,7.1284e+42,2.2914,1.196,1.4451e+42,-1.826e+41,3.7999e+41,6.1615e+41,19.0
3.7,0.663,7.4041e+42,2.3059,1.2009,1.5075e+42,-1.9388e+41,3.9465e+41,6.2263e+41,19.0
3.7,0.683,7.6962e+42,2.3208,1.2059,1.5735e+42,-2.0603e+41,4.1019e+41,6.2933e+41,19.0
3.7,0.703,7.9903e+42,2.3353,1.2107,1.6398e+42,-2.1845e+41,4.2583e+41,6.3592e+41,19.0
3.7,0.723,8.2862e+42,2.3496,1.2154,1.6965e+42,-2.3114e+41,4.4156e+41,6.5247e+41,19.0
3.7,0.743,8.586e+42,2.3637,1.22,1.7427e+42,-2.2613e+41,4.7021e+41,6.7966e+41,18.5
3.7,0.762,8.873e+42,2.3767,1.2242,1.8017e+42,-2.3819e+41,4.8589e+41,6.9051e+41,18.5
3.7,0.782,9.1769e+42,2.3902,1.2286,1.8689e+42,-2.5114e+41,5.025e+41,6.9711e+41,18.5
3.7,0.802,9.4825e+42,2.4035,1.2328,1.9363e+42,-2.6434e+41,5.192e+41,7.0364e+41,18.5
3.7,0.822,9.7899e+42,2.4165,1.2369,2.004e+42,-2.7779e+41,5.3598e+41,7.101e+41,18.5
3.7,0.842,1.0099e+43,2.4292,1.2409,2.072e+42,-2.9148e+41,5.5286e+41,7.1649e+41,18.5
3.7,0.861,1.0394e+43,2.4412,1.2446,2.1367e+42,-3.047e+41,5.6897e+41,7.225e+41,18.5
3.7,0.881,1.0708e+43,2.4535,1.2484,2.2051e+42,-2.9552e+41,6.0285e+41,7.2878e+41,18.0
3.7,0.901,1.1024e+43,2.4657,1.2522,2.2738e+42,-3.0936e+41,6.2062e+41,7.3501e+41,18.0
3.7,0.921,1.1342e+43,2.4776,1.2558,2.3426e+42,-3.2344e+41,6.3847e+41,7.4119e+41,18.0
3.7,0.941,1.1661e+43,2.4894,1.2594,2.4116e+42,-3.3774e+41,6.5641e+41,7.4733e+41,18.0
3.7,0.96,1.1966e+43,2.5004,1.2627,2.4773e+42,-3.5153e+41,6.7353e+41,7.5312e+41,18.0
3.7,0.98,1.2288e+43,2.5118,1.2661,2.5467e+42,-3.6626e+41,6.9162e+41,7.5919e+41,18.0
3.7,1.0,1.2612e+43,2.523,1.2695,2.6163e+42,-3.812e+41,7.0979e+41,7.6522e+41,18.0
3.9,0.01,2.2869e+40,1.9458,0.44276,-5.847e+38,-1.2536e+38,6.7738e+38,1.5035e+40,34.0
3.9,0.03,1.0697e+41,1.5384,0.60855,2.3307e+39,-8.7736e+38,3.6569e+39,5.4045e+40,29.5
3.9,0.05,2.1724e+41,1.5298,0.70219,1.0029e+40,-2.3119e+39,7.8278e+39,9.4003e+40,28.0
3.9,0.069,3.3848e+41,1.553,0.76334,2.2936e+40,-3.8139e+39,1.2896e+40,1.2942e+41,26.5
3.9,0.089,4.7969e+41,1.5851,0.81191,4.3504e+40,-6.3354e+39,1.8628e+40,1.6206e+41,26.0
3.9,0.109,6.3249e+41,1.6191,0.85044,6.2627e+40,-8.5198e+39,2.5557e+40,1.9802e+41,25.0
3.9,0.129,7.9524e+41,1.6531,0.88223,8.9339e+40,-1.15e+40,3.2794e+40,2.2795e+41,24.5
3.9,0.149,9.6673e+41,1.6861,0.90922,1.2197e+41,-1.4645e+40,4.0706e+40,2.5329e+41,24.0
3.9,0.168,1.1369e+42,1.7164,0.93152,1.4909e+41,-1.7621e+40,4.8901e+40,2.8232e+41,23.5
3.9,0.188,1.323e+42,1.747,0.95227,1.8257e+41,-2.2669e+40,5.6897e+40,3.0894e+41,23.5
3.9,0.208,1.5158e+42,1.7764,0.97079,2.214e+41,-2.6117e+40,6.6625e+40,3.3115e+41,23.0
3.9,0.228,1.7144e+42,1.8046,0.9875,2.6053e+41,-2.9404e+40,7.7055e+40,3.5387e+41,22.5
3.9,0.248,1.919e+42,1.8316,1.0027,2.9896e+41,-3.5424e+40,8.6238e+40,3.7806e+41,22.5
3.9,0.267,2.1179e+42,1.8562,1.016,3.4499e+41,-3.8289e+40,9.7376e+40,3.9217e+41,22.0
3.9,0.287,2.3326e+42,1.8812,1.0289,3.8099e+41,-4.4884e+40,1.0723e+41,4.2011e+41,22.0
3.9,0.307,2.5515e+42,1.9053,1.0409,4.2826e+41,-5.1905e+40,1.1728e+41,4.3737e+41,22.0
3.9,0.327,2.7754e+42,1.9285,1.0521,4.8067e+41,-5.4861e+40,1.3059e+41,4.5006e+41,21.5
3.9,0.347,3.0033e+42,1.9509,1.0626,5.3445e+41,-6.236e+40,1.413e+41,4.619e+41,21.5
3.9,0.366,3.2232e+42,1.9714,1.072,5.6441e+41,-6.437e+40,1.5532e+41,4.9474e+41,21.0
3.9,0.386,3.4593e+42,1.9924,1.0813,6.1966e+41,-7.225e+40,1.6668e+41,5.0605e+41,21.0
3.9,0.406,3.6986e+42,2.0127,1.0902,6.7599e+41,-8.0493e+40,1.782e+41,5.1672e+41,21.0
3.9,0.426,3.941e+42,2.0323,1.0985,7.3329e+41,-8.9089e+40,1.8985e+41,5.2684e+41,21.0
3.9,0.446,4.1878e+42,2.0514,1.1065,7.915e+41,-9.0634e+40,2.0676e+41,5.3645e+41,20.5
3.9,0.465,4.4251e+42,2.0691,1.1137,8.2774e+41,-9.9069e+40,2.1846e+41,5.6498e+41,20.5
3.9,0.485,4.6776e+42,2.0871,1.121,8.7938e+41,-1.0827e+41,2.309e+41,5.8188e+41,20.5
3.9,0.505,4.9328e+42,2.1047,1.128,9.3917e+41,-1.1778e+41,2.4347e+41,5.9096e+41,20.5
3.9,0.525,5.192e+42,2.1218,1.1347,9.9966e+41,-1.1803e+41,2.6282e+41,5.9969e+41,20.0
3.9,0.545,5.454e+42,2.1385,1.1411,1.0608e+42,-1.2775e+41,2.7606e+41,6.081e+41,20.0
3.9,0.564,5.7052e+42,2.154,1.147,1.1194e+42,-1.3725e+41,2.8874e+41,6.1581e+41,20.0
3.9,0.584,5.9717e+42,2.1699,1.1529,1.1816e+42,-1.4754e+41,3.0221e+41,6.2368e+41,20.0
3.9,0.604,6.2408e+42,2.1855,1.1587,1.2374e+42,-1.4604e+41,3.2411e+41,6.3824e+41,19.5
3.9,0.624,6.5138e+42,2.2007,1.1642,1.2762e+42,-1.5644e+41,3.3826e+41,6.7011e+41,19.5
3.9,0.644,6.7889e+42,2.2156,1.1696,1.337e+42,-1.6712e+41,3.5252e+41,6.8019e+41,19.5
3.9,0.663,7.0522e+42,2.2294,1.1745,1.3975e+42,-1.7752e+41,3.6616e+41,6.8737e+41,19.5
3.9,0.683,7.3313e+42,2.2436,1.1796,1.4615e+42,-1.8872e+41,3.8062e+41,6.9476e+41,19.5
3.9,0.703,7.6123e+42,2.2576,1.1845,1.5259e+42,-2.0018e+41,3.9518e+41,7.0198e+41,19.5
3.9,0.723,7.8962e+42,2.2713,1.1892,1.5906e+42,-1.9599e+41,4.2096e+41,7.0905e+41,19.0
3.9,0.743,8.1832e+42,2.2847,1.1938,1.6558e+42,-2.0748e+41,4.3623e+41,7.1599e+41,19.0
3.9,0.762,8.4576e+42,2.2972,1.1981,1.7179e+42,-2.1861e+41,4.5083e+41,7.2246e+41,19.0
3.9,0.782,8.7481e+42,2.3102,1.2024,1.7837e+42,-2.3058e+41,4.6628e+41,7.2917e+41,19.0
3.9,0.802,9.0403e+42,2.3229,1.2067,1.8498e+42,-2.4278e+41,4.8182e+41,7.3577e+41,19.0
3.9,0.822,9.3342e+42,2.3354,1.2108,1.9161e+42,-2.5521e+41,4.9745e+41,7.4227e+41,19.0
3.9,0.842,9.6296e+42,2.3476,1.2149,1.9737e+42,-2.6787e+41,5.1316e+41,7.5775e+41,19.0
3.9,0.861,9.9131e+42,2.3591,1.2186,2.0175e+42,-2.5933e+41,5.4291e+41,7.8348e+41,18.5
3.9,0.881,1.0214e+43,2.3709,1.2225,2.0719e+42,-2.7192e+41,5.5936e+41,8.0248e+41,18.5
3.9,0.901,1.0517e+43,2.3826,1.2262,2.1389e+42,-2.8474e+41,5.7589e+41,8.0904e+41,18.5
3.9,0.921,1.0821e+43,2.3941,1.2299,2.2061e+42,-2.9777e+41,5.9251e+41,8.1553e+41,18.5
3.9,0.941,1.1127e+43,2.4054,1.2335,2.2736e+42,-3.1101e+41,6.0921e+41,8.2195e+41,18.5
3.9,0.96,1.1418e+43,2.416,1.2369,2.3379e+42,-3.2379e+41,6.2514e+41,8.2799e+41,18.5
3.9,0.98,1.1727e+43,2.4269,1.2403,2.4058e+42,-3.3745e+41,6.4198e+41,8.3429e+41,18.5
3.9,1.0,1.2036e+43,2.4377,1.2437,2.4739e+42,-3.513e+41,6.589e+41,8.4054e+41,18.5
4.1,0.01,2.1483e+40,2.0808,0.4256,-6.6067e+38,-1.0832e+38,6.2703e+38,1.4524e+40,34.5
4.1,0.03,1.0082e+41,1.5545,0.58247,1.3725e+39,-8.4225e+38,3.3322e+39,5.3225e+40,30.5
4.1,0.05,2.0511e+41,1.5261,0.67411,7.6072e+39,-2.0487e+39,7.26e+39,9.346e+40,28.5
4.1,0.069,3.1995e+41,1.5397,0.73477,1.8653e+40,-3.3935e+39,1.1962e+40,1.2959e+41,27.0
4.1,0.089,4.5387e+41,1.5648,0.78331,3.5386e+40,-5.662e+39,1.7289e+40,1.6482e+41,26.5
4.1,0.109,5.9889e+41,1.5933,0.82197,5.2586e+40,-7.6345e+39,2.372e+40,2.0144e+41,25.5
4.1,0.129,7.5349e+41,1.6227,0.85396,7.5034e+40,-1.0332e+40,3.0445e+40,2.3436e+41,25.0
4.1,0.149,9.165e+41,1.6519,0.88117,1.0354e+41,-1.3186e+40,3.7795e+40,2.6253e+41,24.5
4.1,0.168,1.0783e+42,1.679,0.90367,1.3227e+41,-1.5894e+40,4.5406e+40,2.887e+41,24.0
4.1,0.188,1.2554e+42,1.7067,0.92462,1.5924e+41,-2.0484e+40,5.2855e+40,3.2054e+41,24.0
4.1,0.208,1.439e+42,1.7335,0.94333,1.9911e+41,-2.3635e+40,6.189e+40,3.4036e+41,23.5
4.1,0.228,1.6282e+42,1.7594,0.96021,2.2768e+41,-2.6647e+40,7.1572e+40,3.7234e+41,23.0
4.1,0.248,1.8231e+42,1.7843,0.97558,2.7134e+41,-3.2142e+40,8.0128e+40,3.8997e+41,23.0
4.1,0.267,2.0128e+42,1.8072,0.98901,3.0418e+41,-3.4785e+40,9.0463e+40,4.16e+41,22.5
4.1,0.287,2.2174e+42,1.8305,1.0021,3.447e+41,-4.0817e+40,9.9648e+40,4.381e+41,22.5
4.1,0.307,2.4261e+42,1.8529,1.0142,3.9297e+41,-4.3486e+40,1.1155e+41,4.5304e+41,22.0
4.1,0.327,2.6399e+42,1.8746,1.0255,4.3572e+41,-4.9992e+40,1.2136e+41,4.7405e+41,22.0
4.1,0.347,2.8573e+42,1.8956,1.0361,4.7277e+41,-5.6869e+40,1.3134e+41,5.013e+41,22.0
4.1,0.366,3.0674e+42,1.9149,1.0456,5.2184e+41,-5.8767e+40,1.4434e+41,5.1377e+41,21.5
4.1,0.386,3.2927e+42,1.9347,1.0551,5.7472e+41,-6.6004e+40,1.5493e+41,5.2613e+41,21.5
4.1,0.406,3.5212e+42,1.9538,1.064,6.2854e+41,-7.3581e+40,1.6566e+41,5.3799e+41,21.5
4.1,0.426,3.7529e+42,1.9724,1.0725,6.5792e+41,-7.5121e+40,1.8085e+41,5.747e+41,21.0
4.1,0.446,3.9887e+42,1.9905,1.0805,7.1313e+41,-8.299e+40,1.922e+41,5.8599e+41,21.0
4.1,0.465,4.2154e+42,2.0072,1.0878,7.6645e+41,-9.0757e+40,2.031e+41,5.962e+41,21.0
4.1,0.485,4.4566e+42,2.0243,1.0952,8.2341e+41,-9.9232e+40,2.147e+41,6.0646e+41,21.0
4.1,0.505,4.701e+42,2.041,1.1022,8.8118e+41,-9.9674e+40,2.3211e+41,6.1626e+41,20.5
4.1,0.525,4.9489e+42,2.0573,1.109,9.3646e+41,-1.0835e+41,2.4433e+41,6.2888e+41,20.5
4.1,0.545,5.1993e+42,2.0732,1.1154,9.6852e+41,-1.1732e+41,2.5668e+41,6.6503e+41,20.5
4.1,0.564,5.4394e+42,2.0879,1.1214,1.0233e+42,-1.2609e+41,2.685e+41,6.7537e+41,20.5
4.1,0.584,5.6942e+42,2.1031,1.1274,1.083e+42,-1.356e+41,2.8106e+41,6.8441e+41,20.5
4.1,0.604,5.9527e+42,2.1179,1.1332,1.1434e+42,-1.3438e+41,3.0133e+41,6.9314e+41,20.0
4.1,0.624,6.2137e+42,2.1324,1.1388,1.2043e+42,-1.44e+41,3.1452e+41,7.0159e+41,20.0
4.1,0.644,6.4769e+42,2.1466,1.1442,1.2657e+42,-1.5388e+41,3.2781e+41,7.0978e+41,20.0
4.1,0.663,6.7287e+42,2.1599,1.1492,1.3245e+42,-1.635e+41,3.4053e+41,7.1734e+41,20.0
4.1,0.683,6.9957e+42,2.1735,1.1543,1.3869e+42,-1.7386e+41,3.5402e+41,7.2508e+41,20.0
4.1,0.703,7.2651e+42,2.1869,1.1592,1.4388e+42,-1.7043e+41,3.773e+41,7.4348e+41,19.5
4.1,0.723,7.5379e+42,2.2,1.164,1.4776e+42,-1.8084e+41,3.9144e+41,7.7535e+41,19.5
4.1,0.743,7.8126e+42,2.2128,1.1687,1.5369e+42,-1.9148e+41,4.0567e+41,7.8674e+41,19.5
4.1,0.762,8.0751e+42,2.2248,1.173,1.5972e+42,-2.0181e+41,4.1928e+41,7.9391e+41,19.5
4.1,0.782,8.3532e+42,2.2372,1.1774,1.661e+42,-2.129e+41,4.3369e+41,8.013e+41,19.5
4.1,0.802,8.6329e+42,2.2494,1.1817,1.7252e+42,-2.2422e+41,4.4818e+41,8.0854e+41,19.5
4.1,0.822,8.9143e+42,2.2614,1.1858,1.7897e+42,-2.3576e+41,4.6276e+41,8.1565e+41,19.5
4.1,0.842,9.1988e+42,2.2731,1.1899,1.8545e+42,-2.2901e+41,4.904e+41,8.2262e+41,19.0
4.1,0.861,9.4712e+42,2.2841,1.1937,1.9164e+42,-2.3993e+41,5.049e+41,8.2914e+41,19.0
4.1,0.881,9.7595e+42,2.2955,1.1976,1.9818e+42,-2.5163e+41,5.2023e+41,8.3589e+41,19.0
4.1,0.901,1.0049e+43,2.3067,1.2014,2.0474e+42,-2.6353e+41,5.3565e+41,8.4255e+41,19.0
4.1,0.921,1.0341e+43,2.3177,1.2051,2.1134e+42,-2.7565e+41,5.5114e+41,8.491e+41,19.0
4.1,0.941,1.0633e+43,2.3286,1.2087,2.1795e+42,-2.8796e+41,5.6671e+41,8.5558e+41,19.0
4.1,0.96,1.0913e+43,2.3388,1.2121,2.2426e+42,-2.9985e+41,5.8157e+41,8.6165e+41,19.0
4.1,0.98,1.1208e+43,2.3493,1.2155,2.2946e+42,-3.1255e+41,5.9728e+41,8.8268e+41,19.0
4.1,1.0,1.1507e+43,2.3597,1.2189,2.3406e+42,-3.0133e+41,6.3019e+41,9.0978e+41,18.5
4.3,0.01,2.0233e+40,2.234,0.41064,-6.3275e+38,-9.4391e+37,5.8204e+38,1.3942e+40,35.0
4.3,0.03,9.525e+40,1.5776,0.55845,6.2388e+38,-7.4692e+38,3.097e+39,5.2277e+40,31.0
4.3,0.05,1.9409e+41,1.5271,0.64776,5.6543e+39,-1.8295e+39,6.7505e+39,9.2593e+40,29.0
4.3,0.069,3.0309e+41,1.5311,0.70771,1.5116e+40,-3.0431e+39,1.1123e+40,1.2922e+41,27.5
4.3,0.089,4.3033e+41,1.5492,0.75605,2.7962e+40,-5.097e+39,1.6086e+40,1.6717e+41,27.0
4.3,0.109,5.6825e+41,1.5724,0.79475,4.5008e+40,-6.8917e+39,2.2069e+40,2.0276e+41,26.0
4.3,0.129,7.1538e+41,1.5974,0.82687,6.5171e+40,-9.3491e+39,2.8333e+40,2.3676e+41,25.5
4.3,0.149,8.7062e+41,1.6229,0.85424,8.6864e+40,-1.1956e+40,3.5178e+40,2.7052e+41,25.0
4.3,0.168,1.0248e+42,1.647,0.8769,1.1752e+41,-1.4437e+40,4.2264e+40,2.936e+41,24.5
4.3,0.188,1.1936e+42,1.672,0.89803,1.4212e+41,-1.8632e+40,4.9216e+40,3.2656e+41,24.5
4.3,0.208,1.3687e+42,1.6963,0.9169,1.709e+41,-2.1531e+40,5.7627e+40,3.5625e+41,24.0
4.3,0.228,1.5493e+42,1.7199,0.93394,2.0552e+41,-2.4312e+40,6.6638e+40,3.8091e+41,23.5
4.3,0.248,1.7352e+42,1.7428,0.94947,2.4213e+41,-2.9352e+40,7.4625e+40,4.0435e+41,23.5
4.3,0.267,1.9164e+42,1.7639,0.96303,2.712e+41,-3.1809e+40,8.4238e+40,4.3295e+41,23.0
4.3,0.287,2.1117e+42,1.7854,0.97624,3.1511e+41,-3.7352e+40,9.2814e+40,4.5039e+41,23.0
4.3,0.307,2.3113e+42,1.8063,0.98849,3.499e+41,-3.985e+40,1.0388e+41,4.7755e+41,22.5
4.3,0.327,2.5154e+42,1.8266,0.99993,3.8806e+41,-4.5839e+40,1.1304e+41,5.019e+41,22.5
4.3,0.347,2.7231e+42,1.8462,1.0106,4.3592e+41,-5.2175e+40,1.2236e+41,5.1707e+41,22.5
4.3,0.366,2.9243e+42,1.8643,1.0202,4.8271e+41,-5.3988e+40,1.3444e+41,5.3063e+41,22.0
4.3,0.386,3.1396e+42,1.8829,1.0298,5.1135e+41,-6.0664e+40,1.4433e+41,5.6597e+41,22.0
4.3,0.406,3.358e+42,1.9009,1.0388,5.6006e+41,-6.7658e+40,1.5435e+41,5.8167e+41,22.0
4.3,0.426,3.5801e+42,1.9185,1.0473,6.1199e+41,-6.9169e+40,1.6846e+41,5.9458e+41,21.5
4.3,0.446,3.8056e+42,1.9355,1.0555,6.6498e+41,-7.6443e+40,1.7906e+41,6.0683e+41,21.5
4.3,0.465,4.0224e+42,1.9513,1.0628,7.1624e+41,-8.3625e+40,1.8924e+41,6.179e+41,21.5
4.3,0.485,4.2532e+42,1.9676,1.0703,7.4626e+41,-9.1465e+40,2.0008e+41,6.5385e+41,21.5
4.3,0.505,4.4878e+42,1.9834,1.0774,7.964e+41,-9.2002e+40,2.1625e+41,6.7003e+41,21.0
4.3,0.525,4.725e+42,1.9989,1.0842,8.521e+41,-1.0004e+41,2.2766e+41,6.8098e+41,21.0
4.3,0.545,4.9647e+42,2.014,1.0907,9.0858e+41,-1.0835e+41,2.3919e+41,6.9146e+41,21.0
4.3,0.564,5.1944e+42,2.028,1.0967,9.6292e+41,-1.1648e+41,2.5024e+41,7.0104e+41,21.0
4.3,0.584,5.4392e+42,2.0424,1.1028,1.0208e+42,-1.1566e+41,2.6856e+41,7.1074e+41,20.5
4.3,0.604,5.687e+42,2.0566,1.1087,1.0768e+42,-1.2434e+41,2.8078e+41,7.2252e+41,20.5
